Rowno,Count,Count,Row,Row,Row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,7,7,"15,16,20,24,27,,45,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,16,20,24,27,,45,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,16,20,24,27,,45,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,7,7,"24,,29,33,36,40,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,29,33,36,40,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,29,33,36,40,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,6,"3,8,,29,,43,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,8,,29,,43,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,8,,29,,43,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,6,6,"3,15,19,29,31,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,15,19,29,31,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,15,19,29,31,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,6,6,"5,7,20,24,,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","5,7,20,24,,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",5,7,20,24,,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,6,6,"6,26,29,47,50,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","6,26,29,47,50,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",6,26,29,47,50,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,6,6,"6,16,24,33,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","6,16,24,33,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",6,16,24,33,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,6,6,"7,10,16,24,,,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,10,16,24,,,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,10,16,24,,,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,6,6,"7,26,31,,33,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,26,31,,33,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,26,31,,33,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,5,5,"7,,40,41,50,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,,40,41,50,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,,40,41,50,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,6,6,"11,16,19,24,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","11,16,19,24,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",11,16,19,24,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5,5,"15,19,24,43,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,19,24,43,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,19,24,43,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,6,6,"24,,,34,43,48,50,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,,34,43,48,50,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,,34,43,48,50,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,5,"3,15,17,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,15,17,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,15,17,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,5,5,",7,24,,36,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",7,24,,36,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,7,24,,36,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,5,5,"7,15,38,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,15,38,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,15,38,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,5,5,"11,12,,38,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","11,12,,38,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",11,12,,38,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5,5,"15,43,44,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,43,44,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,43,44,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5,5,"18,24,,30,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","18,24,,30,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",18,24,,30,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,5,5,"19,23,27,30,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","19,23,27,30,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",19,23,27,30,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4,4,"20,,30,,42,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","20,,30,,42,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",20,,30,,42,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,5,5,"24,,30,,35,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,30,,35,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,30,,35,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,5,5,"24,30,33,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,30,33,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,30,33,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,5,5,"27,30,33,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","27,30,33,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",27,30,33,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4,4,"3,12,24,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,12,24,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,12,24,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4,4,"4,8,24,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","4,8,24,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,8,24,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,4,"4,24,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","4,24,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,24,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,4,4,"6,19,24,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","6,19,24,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",6,19,24,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,4,4,"6,24,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","6,24,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",6,24,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3,3,",7,,,35,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",7,,,35,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,7,,,35,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4,4,"9,16,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","9,16,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",9,16,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,4,4,"15,18,,31,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,18,,31,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,18,,31,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4,4,"15,19,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,19,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,19,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4,4,"15,,29,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,,29,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,,29,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4,4,"18,,,33,43,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","18,,,33,43,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",18,,,33,43,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4,4,"19,20,,30,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","19,20,,30,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",19,20,,30,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,4,4,"27,45,47,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","27,45,47,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",27,45,47,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3,3,"6,7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","6,7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",6,7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3,3,"7,,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3,3,"7,,29,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,,29,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,,29,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,3,3,"8,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","8,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",8,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,3,3,"11,15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","11,15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",11,15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,3,3,"15,24,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,24,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,24,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,3,3,"15,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,3,3,",16,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",16,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,16,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,3,3,"16,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3,3,"20,,,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","20,,,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",20,,,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3,3,"24,,,36,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,,36,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,,36,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3,3,"24,,,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,3,3,",31,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",31,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,31,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2,2,",40,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",40,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,40,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,3,3,"33,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","33,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",33,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,3,3,"33,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","33,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",33,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,2,"3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2,2,"4,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","4,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2,2,"4,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","4,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2,2,"7,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2,2,"7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2,2,"9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2,2,"12,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,2,"14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2,2,"14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2,2,"15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2,2,"15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2,2,"15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2,2,"16,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2,2,"16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2,2,"16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,1,"16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2,2,"18,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","18,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",18,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,2,"24,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2,2,"24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2,2,"24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2,2,"24,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2,2,"24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2,2,",,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2,2,",,42,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",,42,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,42,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1,1,",,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2,2,",,45,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",,45,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,45,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1,1,",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2,2,",41,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",41,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,41,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
