Rowno,Count,Count,Row,Row,Row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,6,6,"3,7,26,28,41,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,7,26,28,41,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,7,26,28,41,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,6,6,"5,12,17,31,43,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","5,12,17,31,43,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",5,12,17,31,43,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,6,6,"5,17,28,40,46,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","5,17,28,40,46,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",5,17,28,40,46,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,5,5,"7,12,15,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,12,15,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,12,15,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,6,6,"7,12,15,22,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,12,15,22,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,12,15,22,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,6,6,"9,17,30,37,41,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","9,17,30,37,41,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",9,17,30,37,41,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,6,6,"12,14,20,25,38,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,14,20,25,38,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,14,20,25,38,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6,6,"15,22,28,41,43,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,22,28,41,43,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,22,28,41,43,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,6,6,"16,28,30,43,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,28,30,43,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,28,30,43,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,6,6,",19,35,55,28,35,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",19,35,55,28,35,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,19,35,55,28,35,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,5,5,"2,17,41,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","2,17,41,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",2,17,41,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,5,5,"3,28,31,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,28,31,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,28,31,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,5,5,",3,20,16,35,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",3,20,16,35,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,3,20,16,35,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,5,5,"3,16,24,35,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,16,24,35,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,16,24,35,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5,5,"4,24,37,43,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","4,24,37,43,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,24,37,43,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,5,5,"15,22,24,28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,22,24,28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,22,24,28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5,5,"12,13,28,33,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,13,28,33,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,13,28,33,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,5,5,"15,17,19,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,17,19,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,17,19,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,5,5,"19,30,34,43,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","19,30,34,43,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",19,30,34,43,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,4,"1,17,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","1,17,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",1,17,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,4,"1,12,34,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","1,12,34,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",1,12,34,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4,4,"12,51,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,51,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,51,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4,4,"7,35,38,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,35,38,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,35,38,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,4,4,"13,16,44,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,16,44,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,16,44,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4,4,"14,35,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,35,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,35,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4,4,"16,24,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,24,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,24,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,4,4,"20,21,,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","20,21,,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",20,21,,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,3,3,"30,42,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","30,42,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",30,42,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3,3,"4,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","4,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,3,3,"7,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,3,3,"12,24,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,24,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,24,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,3,3,"12,26,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,26,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,26,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,3,3,"12,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2,2,"12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,3,3,"12,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,3,3,"13,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3,3,"14,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,3,3,"16,37,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,37,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,37,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3,3,"16,24,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,24,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,24,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,3,3,"17,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","17,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",17,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3,3,"17,33,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","17,33,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",17,33,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3,3,"19,39,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","19,39,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",19,39,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3,3,"19,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","19,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",19,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3,3,"20,38,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","20,38,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",20,38,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3,3,"21,25,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","21,25,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",21,25,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,3,3,",28,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",28,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,28,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,2,"1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2,2,"4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2,2,"20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2,2,"12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2,2,"12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2,2,"12,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2,2,"12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2,2,"13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2,2,"13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2,2,"13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2,2,"15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2,2,"15,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2,2,"18,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","18,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",18,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2,2,"18,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","18,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",18,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,"20,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","20,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",20,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2,2,",24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2,2,",40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2,2,",28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,1,1,",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,1,1,",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,1,1,",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,1,1,",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,2,2,",54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2,2,",24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,2,2,"25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2,2,"25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1,1,"28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,2,2,"35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,1,"1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,1,"1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,1,"3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,1,"3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,1,"7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1,1,"7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1,1,"12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,1,"12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,1,"12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,1,"12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,1,"12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,1,"13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,1,"13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1,1,"13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1,1,"13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1,1,"14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,1,"14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,1,"14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,1,"14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1,1,"15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,1,"16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
